Symbol: ZWK22,,,Study: OPINT
Date Time,Close,Change,Open Interest
29/03/2022 12:55,1022,1.5,
29/03/2022 12:56,1020.75,-1.25,
29/03/2022 12:57,1021.25,0.5,
29/03/2022 12:58,1023,1.75,
29/03/2022 12:59,1022.25,-0.75,
29/03/2022 13:00,1019,-3.25,
29/03/2022 13:01,1018,-1,
29/03/2022 13:02,1017.75,-0.25,
29/03/2022 13:03,1019,1.25,
29/03/2022 13:04,1019.25,0.25,
29/03/2022 13:05,1020.75,1.5,
29/03/2022 13:06,1022,1.25,
29/03/2022 13:07,1022,0,
29/03/2022 13:08,1020.5,-1.5,
29/03/2022 13:09,1021.75,1.25,
29/03/2022 13:10,1020.75,-1,
29/03/2022 13:11,1021.25,0.5,
29/03/2022 13:12,1020.5,-0.75,
29/03/2022 13:13,1015,-5.5,
29/03/2022 13:14,1013.75,-1.25,
29/03/2022 13:15,1013.25,-0.5,
29/03/2022 13:16,1013,-0.25,
29/03/2022 13:17,1012.75,-0.25,
29/03/2022 13:18,1014.75,2,
29/03/2022 13:19,1012.5,-2.25,
29/03/2022 19:00,1016.25,3.75,
29/03/2022 19:01,1021,4.75,
29/03/2022 19:02,1019.25,-1.75,
29/03/2022 19:03,1017.5,-1.75,
29/03/2022 19:04,1017.5,0,
29/03/2022 19:05,1018.25,0.75,
29/03/2022 19:06,1019.5,1.25,
29/03/2022 19:07,1018.5,-1,
29/03/2022 19:08,1018,-0.5,
29/03/2022 19:09,1019.75,1.75,
29/03/2022 19:10,1020,0.25,
29/03/2022 19:11,1018.75,-1.25,
29/03/2022 19:13,1018.25,-0.5,
29/03/2022 19:14,1018.25,0,
29/03/2022 19:16,1018.25,0,
29/03/2022 19:17,1019,0.75,
29/03/2022 19:19,1019,0,
29/03/2022 19:20,1017.75,-1.25,
29/03/2022 19:21,1017,-0.75,
29/03/2022 19:23,1016.5,-0.5,
29/03/2022 19:26,1016.5,0,
29/03/2022 19:27,1014,-2.5,
29/03/2022 19:29,1013.75,-0.25,
29/03/2022 19:30,1013.75,0,
29/03/2022 19:32,1014.25,0.5,
29/03/2022 19:33,1013.5,-0.75,
29/03/2022 19:34,1014.5,1,
29/03/2022 19:35,1015.5,1,
29/03/2022 19:36,1016.5,1,
29/03/2022 19:38,1014.5,-2,
29/03/2022 19:39,1014.25,-0.25,
29/03/2022 19:40,1013.25,-1,
29/03/2022 19:41,1011,-2.25,
29/03/2022 19:42,1011.25,0.25,
29/03/2022 19:43,1010.5,-0.75,
29/03/2022 19:44,1008.25,-2.25,
29/03/2022 19:45,1008.5,0.25,
29/03/2022 19:46,1006,-2.5,
29/03/2022 19:47,1004.25,-1.75,
29/03/2022 19:48,1005,0.75,
29/03/2022 19:49,1004.25,-0.75,
29/03/2022 19:50,1002.75,-1.5,
29/03/2022 19:51,1005.25,2.5,
29/03/2022 19:52,1004.5,-0.75,
29/03/2022 19:53,1004.75,0.25,
29/03/2022 19:55,1003.75,-1,
29/03/2022 19:57,1004.5,0.75,
29/03/2022 19:58,1006,1.5,
29/03/2022 19:59,1004.5,-1.5,
29/03/2022 20:03,1004.5,0,
29/03/2022 20:05,1005.5,1,
29/03/2022 20:06,1006,0.5,
29/03/2022 20:07,1007.75,1.75,
29/03/2022 20:09,1006.75,-1,
29/03/2022 20:12,1003.5,-3.25,
29/03/2022 20:14,1003,-0.5,
29/03/2022 20:16,1002.25,-0.75,
29/03/2022 20:17,1002.25,0,
29/03/2022 20:18,1002.75,0.5,
29/03/2022 20:20,1004.5,1.75,
29/03/2022 20:21,1005.75,1.25,
29/03/2022 20:22,1006.5,0.75,
29/03/2022 20:23,1008,1.5,
29/03/2022 20:25,1005.5,-2.5,
29/03/2022 20:27,1005.25,-0.25,
29/03/2022 20:28,1006.75,1.5,
29/03/2022 20:31,1005.75,-1,
29/03/2022 20:32,1006,0.25,
29/03/2022 20:34,1004.5,-1.5,
29/03/2022 20:35,1005,0.5,
29/03/2022 20:38,1005.25,0.25,
29/03/2022 20:40,1004.75,-0.5,
29/03/2022 20:48,1007,2.25,
29/03/2022 20:52,1006.5,-0.5,
29/03/2022 20:53,1008.25,1.75,
29/03/2022 20:57,1010.5,2.25,
29/03/2022 21:01,1008.75,-1.75,
29/03/2022 21:04,1009.5,0.75,
29/03/2022 21:06,1009,-0.5,
29/03/2022 21:07,1009,0,
29/03/2022 21:17,1007.75,-1.25,
29/03/2022 21:18,1006.75,-1,
29/03/2022 21:21,1007,0.25,
29/03/2022 21:23,1006.5,-0.5,
29/03/2022 21:27,1007.25,0.75,
29/03/2022 21:28,1007.5,0.25,
29/03/2022 21:29,1007,-0.5,
29/03/2022 21:30,1006,-1,
29/03/2022 21:33,1006.75,0.75,
29/03/2022 21:35,1008,1.25,
29/03/2022 21:37,1009.25,1.25,
29/03/2022 21:39,1009.75,0.5,
29/03/2022 21:42,1009,-0.75,
29/03/2022 21:43,1009.25,0.25,
29/03/2022 21:44,1009.75,0.5,
29/03/2022 21:45,1007.5,-2.25,
29/03/2022 21:51,1008.75,1.25,
29/03/2022 21:53,1008.25,-0.5,
29/03/2022 21:59,1006.5,-1.75,
29/03/2022 22:04,1006.5,0,
29/03/2022 22:08,1006.75,0.25,
29/03/2022 22:10,1006.25,-0.5,
29/03/2022 22:12,1008,1.75,
29/03/2022 22:15,1007.5,-0.5,
29/03/2022 22:17,1007.25,-0.25,
29/03/2022 22:18,1008,0.75,
29/03/2022 22:19,1008.75,0.75,
29/03/2022 22:24,1009,0.25,
29/03/2022 22:25,1009,0,
29/03/2022 22:26,1009.5,0.5,
29/03/2022 22:27,1010.5,1,
29/03/2022 22:28,1011,0.5,
29/03/2022 22:29,1011.5,0.5,
29/03/2022 22:31,1011,-0.5,
29/03/2022 22:32,1011,0,
29/03/2022 22:33,1011.5,0.5,
29/03/2022 22:37,1011,-0.5,
29/03/2022 22:38,1010.75,-0.25,
29/03/2022 22:39,1009,-1.75,
29/03/2022 22:45,1009,0,
29/03/2022 22:46,1009.75,0.75,
29/03/2022 22:47,1010.25,0.5,
29/03/2022 22:49,1010.25,0,
29/03/2022 22:51,1010,-0.25,
29/03/2022 22:52,1010.75,0.75,
29/03/2022 22:55,1010.5,-0.25,
29/03/2022 22:57,1011,0.5,
29/03/2022 22:59,1011,0,
29/03/2022 23:02,1011,0,
29/03/2022 23:03,1011.75,0.75,
29/03/2022 23:04,1012.25,0.5,
29/03/2022 23:05,1012,-0.25,
29/03/2022 23:06,1012.75,0.75,
29/03/2022 23:08,1014.75,2,
29/03/2022 23:10,1015.75,1,
29/03/2022 23:11,1015.75,0,
29/03/2022 23:12,1016.75,1,
29/03/2022 23:13,1016.75,0,
29/03/2022 23:16,1016.25,-0.5,
29/03/2022 23:17,1016.25,0,
29/03/2022 23:18,1016.75,0.5,
29/03/2022 23:25,1017.25,0.5,
29/03/2022 23:26,1017.25,0,
29/03/2022 23:27,1017.25,0,
29/03/2022 23:30,1017.25,0,
29/03/2022 23:31,1018,0.75,
29/03/2022 23:32,1018,0,
29/03/2022 23:33,1018,0,
29/03/2022 23:34,1017.5,-0.5,
29/03/2022 23:44,1017.75,0.25,
29/03/2022 23:45,1018,0.25,
29/03/2022 23:51,1017,-1,
29/03/2022 23:53,1016.5,-0.5,
29/03/2022 23:55,1017.25,0.75,
29/03/2022 23:59,1017.5,0.25,
30/03/2022 0:04,1019.25,1.75,
30/03/2022 0:05,1019.25,0,
30/03/2022 0:06,1019,-0.25,
30/03/2022 0:07,1018.5,-0.5,
30/03/2022 0:08,1021.25,2.75,
30/03/2022 0:09,1020,-1.25,
30/03/2022 0:14,1019.75,-0.25,
30/03/2022 0:15,1019,-0.75,
30/03/2022 0:16,1018.25,-0.75,
30/03/2022 0:17,1018.25,0,
30/03/2022 0:18,1017.25,-1,
30/03/2022 0:19,1018.25,1,
30/03/2022 0:21,1018.5,0.25,
30/03/2022 0:27,1018.5,0,
30/03/2022 0:30,1018.5,0,
30/03/2022 0:34,1019,0.5,
30/03/2022 0:35,1019,0,
30/03/2022 0:36,1019.25,0.25,
30/03/2022 0:40,1019.5,0.25,
30/03/2022 0:41,1020,0.5,
30/03/2022 0:46,1019,-1,
30/03/2022 0:47,1019.5,0.5,
30/03/2022 0:50,1019.75,0.25,
30/03/2022 0:51,1019.5,-0.25,
30/03/2022 0:53,1019.25,-0.25,
30/03/2022 0:54,1018.5,-0.75,
30/03/2022 0:55,1019.5,1,
30/03/2022 0:57,1019,-0.5,
30/03/2022 0:58,1018.5,-0.5,
30/03/2022 0:59,1019.5,1,
30/03/2022 1:01,1018.25,-1.25,
30/03/2022 1:02,1019.5,1.25,
30/03/2022 1:03,1019.25,-0.25,
30/03/2022 1:04,1019,-0.25,
30/03/2022 1:05,1018.25,-0.75,
30/03/2022 1:06,1017.5,-0.75,
30/03/2022 1:08,1018.5,1,
30/03/2022 1:12,1018.75,0.25,
30/03/2022 1:13,1018.75,0,
30/03/2022 1:14,1017.5,-1.25,
30/03/2022 1:17,1018,0.5,
30/03/2022 1:22,1019,1,
30/03/2022 1:25,1018.75,-0.25,
30/03/2022 1:27,1018,-0.75,
30/03/2022 1:30,1017.75,-0.25,
30/03/2022 1:33,1017,-0.75,
30/03/2022 1:34,1016,-1,
30/03/2022 1:35,1015.75,-0.25,
30/03/2022 1:36,1016.25,0.5,
30/03/2022 1:37,1014.5,-1.75,
30/03/2022 1:38,1013.5,-1,
30/03/2022 1:39,1015.25,1.75,
30/03/2022 1:40,1015.75,0.5,
30/03/2022 1:43,1015.5,-0.25,
30/03/2022 1:47,1015.5,0,
30/03/2022 1:48,1015.5,0,
30/03/2022 1:49,1016,0.5,
30/03/2022 1:51,1015.25,-0.75,
30/03/2022 1:54,1016.25,1,
30/03/2022 1:55,1018.75,2.5,
30/03/2022 1:56,1018.5,-0.25,
30/03/2022 1:58,1018.5,0,
30/03/2022 1:59,1019,0.5,
30/03/2022 2:00,1018.25,-0.75,
30/03/2022 2:01,1019,0.75,
30/03/2022 2:02,1019.25,0.25,
30/03/2022 2:03,1020.25,1,
30/03/2022 2:04,1020,-0.25,
30/03/2022 2:05,1020.5,0.5,
30/03/2022 2:06,1020.25,-0.25,
30/03/2022 2:07,1020,-0.25,
30/03/2022 2:08,1018.5,-1.5,
30/03/2022 2:11,1017.75,-0.75,
30/03/2022 2:13,1017.25,-0.5,
30/03/2022 2:14,1018.25,1,
30/03/2022 2:16,1018.5,0.25,
30/03/2022 2:17,1018.25,-0.25,
30/03/2022 2:18,1018.75,0.5,
30/03/2022 2:19,1018.25,-0.5,
30/03/2022 2:23,1018.5,0.25,
30/03/2022 2:25,1018.5,0,
30/03/2022 2:28,1018.75,0.25,
30/03/2022 2:29,1021.5,2.75,
30/03/2022 2:30,1021.25,-0.25,
30/03/2022 2:31,1021.25,0,
30/03/2022 2:32,1020.25,-1,
30/03/2022 2:33,1020.75,0.5,
30/03/2022 2:36,1020.5,-0.25,
30/03/2022 2:37,1019.75,-0.75,
30/03/2022 2:40,1020.75,1,
30/03/2022 2:41,1020.75,0,
30/03/2022 2:43,1020.25,-0.5,
30/03/2022 2:44,1019.5,-0.75,
30/03/2022 2:47,1019.75,0.25,
30/03/2022 2:48,1019.75,0,
30/03/2022 2:49,1019.5,-0.25,
30/03/2022 2:50,1019.25,-0.25,
30/03/2022 2:52,1020,0.75,
30/03/2022 2:53,1019.25,-0.75,
30/03/2022 2:54,1020,0.75,
30/03/2022 2:56,1019.25,-0.75,
30/03/2022 2:57,1019.5,0.25,
30/03/2022 2:59,1020,0.5,
30/03/2022 3:00,1019.75,-0.25,
30/03/2022 3:01,1020,0.25,
30/03/2022 3:02,1019.75,-0.25,
30/03/2022 3:04,1020.25,0.5,
30/03/2022 3:07,1019.25,-1,
30/03/2022 3:08,1019,-0.25,
30/03/2022 3:09,1018.75,-0.25,
30/03/2022 3:10,1018.5,-0.25,
30/03/2022 3:11,1017.5,-1,
30/03/2022 3:12,1017.75,0.25,
30/03/2022 3:14,1018,0.25,
30/03/2022 3:15,1017.75,-0.25,
30/03/2022 3:16,1017.25,-0.5,
30/03/2022 3:17,1015,-2.25,
30/03/2022 3:18,1013.25,-1.75,
30/03/2022 3:19,1012,-1.25,
30/03/2022 3:20,1014.25,2.25,
30/03/2022 3:21,1014.75,0.5,
30/03/2022 3:22,1012,-2.75,
30/03/2022 3:23,1013,1,
30/03/2022 3:24,1013,0,
30/03/2022 3:26,1013.25,0.25,
30/03/2022 3:27,1013.25,0,
30/03/2022 3:28,1013.25,0,
30/03/2022 3:29,1012.75,-0.5,
30/03/2022 3:31,1013.25,0.5,
30/03/2022 3:32,1012.75,-0.5,
30/03/2022 3:34,1012.25,-0.5,
30/03/2022 3:36,1012,-0.25,
30/03/2022 3:37,1012.75,0.75,
30/03/2022 3:38,1013.75,1,
30/03/2022 3:39,1015.25,1.5,
30/03/2022 3:45,1012.75,-2.5,
30/03/2022 3:46,1012.5,-0.25,
30/03/2022 3:47,1012.75,0.25,
30/03/2022 3:48,1012.5,-0.25,
30/03/2022 3:49,1012.25,-0.25,
30/03/2022 3:51,1012,-0.25,
30/03/2022 3:52,1011.25,-0.75,
30/03/2022 3:53,1012,0.75,
30/03/2022 3:54,1012,0,
30/03/2022 3:55,1009.75,-2.25,
30/03/2022 3:56,1009.25,-0.5,
30/03/2022 3:57,1010.25,1,
30/03/2022 3:59,1011.25,1,
30/03/2022 4:00,1011,-0.25,
30/03/2022 4:01,1010.75,-0.25,
30/03/2022 4:02,1012.5,1.75,
30/03/2022 4:04,1013.75,1.25,
30/03/2022 4:06,1014.5,0.75,
30/03/2022 4:07,1014.5,0,
30/03/2022 4:08,1013.5,-1,
30/03/2022 4:10,1013.5,0,
30/03/2022 4:11,1013.5,0,
30/03/2022 4:12,1015,1.5,
30/03/2022 4:13,1015.25,0.25,
30/03/2022 4:16,1015.25,0,
30/03/2022 4:17,1016.25,1,
30/03/2022 4:18,1016,-0.25,
30/03/2022 4:19,1015.25,-0.75,
30/03/2022 4:20,1014.75,-0.5,
30/03/2022 4:21,1014.75,0,
30/03/2022 4:22,1013.5,-1.25,
30/03/2022 4:23,1013.75,0.25,
30/03/2022 4:24,1013.25,-0.5,
30/03/2022 4:25,1013,-0.25,
30/03/2022 4:26,1013.5,0.5,
30/03/2022 4:27,1013.5,0,
30/03/2022 4:30,1013.75,0.25,
30/03/2022 4:31,1014,0.25,
30/03/2022 4:33,1014.5,0.5,
30/03/2022 4:35,1014.75,0.25,
30/03/2022 4:36,1014.25,-0.5,
30/03/2022 4:38,1014.5,0.25,
30/03/2022 4:39,1014.5,0,
30/03/2022 4:43,1013.75,-0.75,
30/03/2022 4:46,1013.5,-0.25,
30/03/2022 4:47,1013.5,0,
30/03/2022 4:49,1013.5,0,
30/03/2022 4:50,1012.5,-1,
30/03/2022 4:52,1012.5,0,
30/03/2022 4:53,1011,-1.5,
30/03/2022 4:54,1009,-2,
30/03/2022 4:56,1009.25,0.25,
30/03/2022 4:57,1008.5,-0.75,
30/03/2022 4:59,1009.25,0.75,
30/03/2022 5:00,1010.25,1,
30/03/2022 5:01,1010.75,0.5,
30/03/2022 5:02,1009.75,-1,
30/03/2022 5:03,1010,0.25,
30/03/2022 5:04,1009.5,-0.5,
30/03/2022 5:05,1009.25,-0.25,
30/03/2022 5:06,1007.5,-1.75,
30/03/2022 5:07,1009.75,2.25,
30/03/2022 5:08,1009,-0.75,
30/03/2022 5:09,1008,-1,
30/03/2022 5:10,1007.5,-0.5,
30/03/2022 5:12,1008.25,0.75,
30/03/2022 5:13,1008.25,0,
30/03/2022 5:14,1008,-0.25,
30/03/2022 5:15,1007.75,-0.25,
30/03/2022 5:16,1009,1.25,
30/03/2022 5:17,1009.25,0.25,
30/03/2022 5:18,1007.75,-1.5,
30/03/2022 5:19,1007.75,0,
30/03/2022 5:20,1008,0.25,
30/03/2022 5:22,1008.75,0.75,
30/03/2022 5:23,1008.75,0,
30/03/2022 5:24,1010.25,1.5,
30/03/2022 5:25,1009.75,-0.5,
30/03/2022 5:27,1010,0.25,
30/03/2022 5:29,1009.5,-0.5,
30/03/2022 5:30,1008.75,-0.75,
30/03/2022 5:31,1006.75,-2,
30/03/2022 5:32,1006,-0.75,
30/03/2022 5:33,1005.5,-0.5,
30/03/2022 5:34,1006.25,0.75,
30/03/2022 5:36,1007.25,1,
30/03/2022 5:37,1007.75,0.5,
30/03/2022 5:38,1007.5,-0.25,
30/03/2022 5:39,1007,-0.5,
30/03/2022 5:40,1007.75,0.75,
30/03/2022 5:41,1007,-0.75,
30/03/2022 5:42,1007,0,
30/03/2022 5:43,1006.25,-0.75,
30/03/2022 5:44,1007.5,1.25,
30/03/2022 5:45,1007.25,-0.25,
30/03/2022 5:46,1007,-0.25,
30/03/2022 5:47,1007.5,0.5,
30/03/2022 5:50,1006.75,-0.75,
30/03/2022 5:51,1007,0.25,
30/03/2022 5:52,1007,0,
30/03/2022 5:53,1007.5,0.5,
30/03/2022 5:54,1007.5,0,
30/03/2022 5:55,1007.25,-0.25,
30/03/2022 5:56,1007.5,0.25,
30/03/2022 5:58,1007.5,0,
30/03/2022 5:59,1007,-0.5,
30/03/2022 6:00,1008.5,1.5,
30/03/2022 6:01,1008.5,0,
30/03/2022 6:02,1008.75,0.25,
30/03/2022 6:03,1008.75,0,
30/03/2022 6:06,1008,-0.75,
30/03/2022 6:09,1007.75,-0.25,
30/03/2022 6:11,1008,0.25,
30/03/2022 6:12,1007.75,-0.25,
30/03/2022 6:17,1006.75,-1,
30/03/2022 6:19,1008.25,1.5,
30/03/2022 6:20,1009,0.75,
30/03/2022 6:21,1009.25,0.25,
30/03/2022 6:22,1013.5,4.25,
30/03/2022 6:23,1016,2.5,
30/03/2022 6:24,1014.5,-1.5,
30/03/2022 6:25,1013.5,-1,
30/03/2022 6:27,1014.5,1,
30/03/2022 6:28,1012.75,-1.75,
30/03/2022 6:29,1012.25,-0.5,
30/03/2022 6:30,1011.75,-0.5,
30/03/2022 6:31,1011,-0.75,
30/03/2022 6:32,1008.25,-2.75,
30/03/2022 6:34,1011.25,3,
30/03/2022 6:35,1011,-0.25,
30/03/2022 6:36,1011.25,0.25,
30/03/2022 6:37,1011.25,0,
30/03/2022 6:38,1011.25,0,
30/03/2022 6:40,1012.25,1,
30/03/2022 6:41,1012,-0.25,
30/03/2022 6:43,1012,0,
30/03/2022 6:45,1012.5,0.5,
30/03/2022 6:46,1011.75,-0.75,
30/03/2022 6:50,1010.25,-1.5,
30/03/2022 6:51,1011,0.75,
30/03/2022 6:52,1010.5,-0.5,
30/03/2022 6:53,1011.5,1,
30/03/2022 6:54,1011.25,-0.25,
30/03/2022 6:55,1012.5,1.25,
30/03/2022 6:56,1012.5,0,
30/03/2022 6:57,1012.25,-0.25,
30/03/2022 6:58,1012,-0.25,
30/03/2022 6:59,1012.75,0.75,
30/03/2022 7:00,1012.5,-0.25,
30/03/2022 7:01,1013.75,1.25,
30/03/2022 7:02,1013.25,-0.5,
30/03/2022 7:03,1014,0.75,
30/03/2022 7:04,1014.25,0.25,
30/03/2022 7:05,1015.75,1.5,
30/03/2022 7:06,1014.5,-1.25,
30/03/2022 7:07,1014.5,0,
30/03/2022 7:08,1015.75,1.25,
30/03/2022 7:09,1018.5,2.75,
30/03/2022 7:10,1019.75,1.25,
30/03/2022 7:11,1019.75,0,
30/03/2022 7:12,1023.75,4,
30/03/2022 7:13,1025.25,1.5,
30/03/2022 7:14,1028,2.75,
30/03/2022 7:15,1027.25,-0.75,
30/03/2022 7:16,1029.5,2.25,
30/03/2022 7:17,1030.75,1.25,
30/03/2022 7:18,1029.5,-1.25,
30/03/2022 7:19,1030,0.5,
30/03/2022 7:20,1028,-2,
30/03/2022 7:21,1028.75,0.75,
30/03/2022 7:22,1028,-0.75,
30/03/2022 7:23,1032.25,4.25,
30/03/2022 7:24,1034.25,2,
30/03/2022 7:25,1034.75,0.5,
30/03/2022 7:26,1034.25,-0.5,
30/03/2022 7:27,1035,0.75,
30/03/2022 7:28,1033.5,-1.5,
30/03/2022 7:29,1032.75,-0.75,
30/03/2022 7:30,1034.75,2,
30/03/2022 7:31,1033.5,-1.25,
30/03/2022 7:32,1033,-0.5,
30/03/2022 7:33,1034.5,1.5,
30/03/2022 7:34,1034.5,0,
30/03/2022 7:35,1033,-1.5,
30/03/2022 7:36,1027.5,-5.5,
30/03/2022 7:37,1027.25,-0.25,
30/03/2022 7:38,1027.75,0.5,
30/03/2022 7:39,1028.75,1,
30/03/2022 7:40,1027,-1.75,
30/03/2022 7:41,1027.5,0.5,
30/03/2022 7:42,1029.5,2,
30/03/2022 7:43,1029.25,-0.25,
30/03/2022 7:44,1029.5,0.25,
30/03/2022 8:30,1027.5,-2,
30/03/2022 8:31,1033.25,5.75,
30/03/2022 8:32,1037.75,4.5,
30/03/2022 8:33,1037.5,-0.25,
30/03/2022 8:34,1033,-4.5,
30/03/2022 8:35,1031.75,-1.25,
30/03/2022 8:36,1039.25,7.5,
30/03/2022 8:37,1037.25,-2,
30/03/2022 8:38,1033.75,-3.5,
30/03/2022 8:39,1036.75,3,
30/03/2022 8:40,1035,-1.75,
30/03/2022 8:41,1032.5,-2.5,
30/03/2022 8:42,1032.5,0,
30/03/2022 8:43,1032.75,0.25,
30/03/2022 8:44,1035,2.25,
30/03/2022 8:45,1032.5,-2.5,
30/03/2022 8:46,1031.75,-0.75,
30/03/2022 8:47,1032,0.25,
30/03/2022 8:48,1030.5,-1.5,
30/03/2022 8:49,1033,2.5,
30/03/2022 8:50,1029.25,-3.75,
30/03/2022 8:51,1026,-3.25,
30/03/2022 8:52,1028.5,2.5,
30/03/2022 8:53,1034.75,6.25,
30/03/2022 8:54,1033.25,-1.5,
30/03/2022 8:55,1033.25,0,
30/03/2022 8:56,1030.75,-2.5,
30/03/2022 8:57,1031.25,0.5,
30/03/2022 8:58,1031,-0.25,
30/03/2022 8:59,1031.75,0.75,
30/03/2022 9:00,1033.25,1.5,
30/03/2022 9:01,1029.75,-3.5,
30/03/2022 9:02,1029.5,-0.25,
30/03/2022 9:03,1031.5,2,
30/03/2022 9:04,1030.75,-0.75,
30/03/2022 9:05,1032,1.25,
30/03/2022 9:06,1031.25,-0.75,
30/03/2022 9:07,1030,-1.25,
30/03/2022 9:08,1031.5,1.5,
30/03/2022 9:09,1028,-3.5,
30/03/2022 9:10,1030,2,
30/03/2022 9:11,1029.75,-0.25,
30/03/2022 9:12,1031,1.25,
30/03/2022 9:13,1035.75,4.75,
30/03/2022 9:14,1036.75,1,
30/03/2022 9:15,1037.75,1,
30/03/2022 9:16,1038.5,0.75,
30/03/2022 9:17,1037.5,-1,
30/03/2022 9:18,1035.5,-2,
30/03/2022 9:19,1032,-3.5,
30/03/2022 9:20,1033.25,1.25,
30/03/2022 9:21,1033.25,0,
30/03/2022 9:22,1034.5,1.25,
30/03/2022 9:23,1034.25,-0.25,
30/03/2022 9:24,1034.75,0.5,
30/03/2022 9:25,1033.5,-1.25,
30/03/2022 9:26,1033.75,0.25,
30/03/2022 9:27,1033.25,-0.5,
30/03/2022 9:28,1032.25,-1,
30/03/2022 9:29,1032.75,0.5,
30/03/2022 9:30,1036.5,3.75,
30/03/2022 9:31,1036.5,0,
30/03/2022 9:32,1035.5,-1,
30/03/2022 9:33,1035.75,0.25,
30/03/2022 9:34,1034.75,-1,
30/03/2022 9:35,1035,0.25,
30/03/2022 9:36,1033,-2,
30/03/2022 9:37,1031.75,-1.25,
30/03/2022 9:38,1032,0.25,
30/03/2022 9:39,1030,-2,
30/03/2022 9:40,1033.75,3.75,
30/03/2022 9:41,1031.5,-2.25,
30/03/2022 9:42,1026.5,-5,
30/03/2022 9:43,1026.75,0.25,
30/03/2022 9:44,1026,-0.75,
30/03/2022 9:45,1027,1,
30/03/2022 9:46,1027.75,0.75,
30/03/2022 9:47,1027.75,0,
30/03/2022 9:48,1030.75,3,
30/03/2022 9:49,1033,2.25,
30/03/2022 9:50,1035.75,2.75,
30/03/2022 9:51,1036,0.25,
30/03/2022 9:52,1033,-3,
30/03/2022 9:53,1033.25,0.25,
30/03/2022 9:54,1032.5,-0.75,
30/03/2022 9:55,1032.75,0.25,
30/03/2022 9:56,1033.25,0.5,
30/03/2022 9:57,1032.25,-1,
30/03/2022 9:58,1032.75,0.5,
30/03/2022 9:59,1036,3.25,
30/03/2022 10:00,1036.75,0.75,
30/03/2022 10:01,1036.25,-0.5,
30/03/2022 10:02,1036.25,0,
30/03/2022 10:03,1035.75,-0.5,
30/03/2022 10:04,1033,-2.75,
30/03/2022 10:05,1033.25,0.25,
30/03/2022 10:06,1033,-0.25,
30/03/2022 10:07,1032,-1,
30/03/2022 10:08,1033.25,1.25,
30/03/2022 10:09,1032.75,-0.5,
30/03/2022 10:10,1034.25,1.5,
30/03/2022 10:11,1032.25,-2,
30/03/2022 10:12,1032.75,0.5,
30/03/2022 10:13,1030.25,-2.5,
30/03/2022 10:14,1032,1.75,
30/03/2022 10:15,1032.5,0.5,
30/03/2022 10:16,1032,-0.5,
30/03/2022 10:17,1033,1,
30/03/2022 10:18,1032.5,-0.5,
30/03/2022 10:19,1031.75,-0.75,
30/03/2022 10:20,1030.5,-1.25,
30/03/2022 10:21,1030.75,0.25,
30/03/2022 10:22,1031,0.25,
30/03/2022 10:23,1031,0,
30/03/2022 10:24,1029.5,-1.5,
30/03/2022 10:25,1029.75,0.25,
30/03/2022 10:26,1030.5,0.75,
30/03/2022 10:27,1033,2.5,
30/03/2022 10:28,1033,0,
30/03/2022 10:29,1034.5,1.5,
30/03/2022 10:30,1033.75,-0.75,
30/03/2022 10:31,1033.25,-0.5,
30/03/2022 10:32,1031.5,-1.75,
30/03/2022 10:33,1032.25,0.75,
30/03/2022 10:34,1031.5,-0.75,
30/03/2022 10:35,1031.25,-0.25,
30/03/2022 10:36,1031.5,0.25,
30/03/2022 10:37,1030.75,-0.75,
30/03/2022 10:38,1030.75,0,
30/03/2022 10:39,1031,0.25,
30/03/2022 10:40,1030.25,-0.75,
30/03/2022 10:41,1030.5,0.25,
30/03/2022 10:42,1031.75,1.25,
30/03/2022 10:43,1032,0.25,
30/03/2022 10:44,1032.5,0.5,
30/03/2022 10:45,1032.5,0,
30/03/2022 10:46,1034,1.5,
30/03/2022 10:47,1035,1,
30/03/2022 10:48,1034.75,-0.25,
30/03/2022 10:49,1037.5,2.75,
30/03/2022 10:50,1037,-0.5,
30/03/2022 10:51,1035.5,-1.5,
30/03/2022 10:52,1034.5,-1,
30/03/2022 10:53,1034.5,0,
30/03/2022 10:54,1033.75,-0.75,
30/03/2022 10:55,1034,0.25,
30/03/2022 10:56,1034.75,0.75,
30/03/2022 10:57,1032.5,-2.25,
30/03/2022 10:58,1034.25,1.75,
30/03/2022 10:59,1034,-0.25,
30/03/2022 11:00,1034.5,0.5,
30/03/2022 11:01,1033.5,-1,
30/03/2022 11:02,1034.25,0.75,
30/03/2022 11:03,1036.5,2.25,
30/03/2022 11:04,1036,-0.5,
30/03/2022 11:05,1035.5,-0.5,
30/03/2022 11:06,1036.75,1.25,
30/03/2022 11:07,1035.75,-1,
30/03/2022 11:08,1035.25,-0.5,
30/03/2022 11:09,1034.75,-0.5,
30/03/2022 11:10,1033.75,-1,
30/03/2022 11:11,1034.5,0.75,
30/03/2022 11:12,1035.25,0.75,
30/03/2022 11:13,1034.75,-0.5,
30/03/2022 11:14,1034.75,0,
30/03/2022 11:15,1034.75,0,
30/03/2022 11:16,1035.25,0.5,
30/03/2022 11:17,1035,-0.25,
30/03/2022 11:18,1036.25,1.25,
30/03/2022 11:19,1036.75,0.5,
30/03/2022 11:20,1035.75,-1,
30/03/2022 11:21,1036.5,0.75,
30/03/2022 11:22,1038,1.5,
30/03/2022 11:23,1037.75,-0.25,
